0,0,0,0,0,0,37.33333333,70.62903226,73.98275862,76.71014493,97.87878788,114.6296296,128.35,130.078125,140.2166667,145.031746,155.2241379,167.9333333,165.877193,142.2909091,138.0784314,145.4423077,135.7179487,90.33333333
0,0,0,0,0,0,32.025,64.27941176,72.58333333,80.49152542,97.3880597,114.5357143,124.0892857,124.15625,122.1016949,132.3529412,144.5714286,157.9830508,149.6078431,130.4,123.4918033,134.4468085,119.2972973,71.75
0,0,0,0,0,0,26.89655172,57.65,64.22033898,72.81967213,88.28333333,101.1851852,112.2903226,117.1896552,110.4193548,121.3606557,134.8095238,145.2280702,127.3636364,114.5744681,112.7058824,117.0714286,109.6388889,59.5625
0,0,0,0,0,0,24.69230769,48.47540984,55.33898305,60.05970149,80.60344828,96.16129032,111.8983051,118.15,110.9056604,117.880597,129.5660377,131.2459016,125.4,109.4745763,107.3695652,103.5686275,87.74285714,48.0625
0,0,0,0,0,0,26.9,45.35294118,46,55.41891892,69.38888889,87.01639344,99.58333333,96.06896552,111.5454545,122.4385965,134.5454545,143.2758621,122.6744186,104.3589744,92.28571429,76.70588235,0,0
0,0,0,0,0,0,0,0,22.3125,38.68181818,58.82758621,69.29850746,71.67857143,79.88461538,84.48148148,104.673913,112.7916667,122.4782609,117.875,89.8125,72.80769231,72,0,0
0,0,0,0,0,0,0,0,11.05882353,29.04,45.43103448,52.28571429,62.51923077,62.61016949,72.05555556,78,82.94545455,84.67213115,82.48275862,76.16666667,81.40816327,74.33333333,59.43181818,31.35714286
0,0,0,0,0,0,36.33333333,58.88888889,65.81481481,67.48076923,78.46666667,82.90196078,95.54385965,106.4,103,111.0925926,126.744186,142.65,143.9318182,130.4358974,128.744186,140.1914894,117.625,81.28571429
0,0,0,0,0,0,28.93103448,57.95744681,56.08695652,63.73333333,76,81.88636364,103.0217391,102.8823529,92.16071429,99.41304348,115.5490196,129.5769231,118.173913,115.195122,111.7272727,119.7027027,115.516129,69.30769231
0,0,0,0,0,0,26.48,53.51851852,62,66.25,72.94,83.01851852,88.47457627,97.52083333,86.77777778,96.72727273,111.6,115.6222222,114.2222222,96.93478261,94.93939394,104.2058824,113.173913,87
0,0,0,0,0,0,21.23076923,42.97959184,54,57.72222222,61.92307692,82.32692308,88.18367347,92.70175439,85.30909091,86.36363636,98.40425532,110.75,111,103.255814,96.57894737,94.57142857,91.43478261,62.63636364
0,0,0,0,0,0,21.86956522,45.41304348,46.52542373,53.12244898,65.47272727,76.47058824,88.83928571,87.10909091,88.66666667,92.17777778,94.65384615,101.5178571,94.16666667,81.86111111,74.7,75.13333333,0,0
0,0,0,0,0,0,0,0,18.42857143,39.95,55.09803922,69.23214286,72.07272727,72.77358491,83.85416667,88.36170213,93.35,111.6216216,110.2962963,92.10526316,87.35714286,87.77777778,0,0
0,0,0,0,0,0,0,0,17.33333333,28.15217391,44.34693878,53.52727273,59.22,55.03773585,68.34782609,71.58139535,76.98245614,75.6122449,72.47368421,68.34210526,67.77419355,69.57142857,52.61538462,39.07692308
0,0,0,0,0,0,28.71875,56.07692308,63.82758621,72,83.37931034,90.92982456,104.6885246,117.9090909,120.3921569,123.3442623,131.2352941,145.1060606,148.7586207,131.3137255,130.4150943,148.7142857,141.0967742,86.33333333
0,0,0,0,0,0,31.475,57.71212121,64.89090909,67.56363636,82.31666667,98.47058824,111.3134328,111.7843137,111.7735849,117.4333333,133.08,149.6818182,134.9215686,118.7058824,120.1521739,131.0714286,121.65,72.66666667
0,0,0,0,0,0,30.05714286,57.49230769,63,73.22033898,83.26666667,95.79591837,109.3090909,114.0909091,109.8103448,118.1923077,133.5423729,141.7959184,131.5740741,118.5576923,116.4,124.490566,114.4222222,77.69565217
0,0,0,0,0,0,25,49.39285714,58.13461538,66.73015873,79.81355932,95.63793103,110.8474576,106.0877193,105.6981132,106.2727273,113.2830189,121.3818182,114.8846154,105.4166667,100.375,108.0980392,98.35135135,66.875
0,0,0,0,0,0,26.47222222,44.22580645,55.05555556,62.34375,74.25,89.28571429,103.2413793,106.6612903,105.2321429,117,122.5555556,129.75,119.2142857,105.9677419,91,89.6875,0,0
0,0,0,0,0,0,0,0,26.66666667,44.92682927,61.15,71.80769231,81.85714286,85.70833333,87.66666667,101.9183673,112.3529412,118.4693878,116.5128205,94.68421053,79.79166667,67.26666667,0,0
0,0,0,0,0,0,0,0,16.25,29.83783784,43.17391304,50.38888889,60.24,64.76923077,73.13461538,79.83333333,85.73076923,89.11904762,89.19148936,83.02439024,92.95918367,89.14583333,81.66666667,47.375
0,0,0,0,0,0,22.4,42.08,47.64705882,62.24390244,76.95121951,86.18604651,99.6744186,98.22222222,93.56756757,99.65116279,111.8888889,127.0238095,123.6176471,116.9,103.6,119.3214286,118.9090909,68.4
0,0,0,0,0,0,23.32,41.91304348,54.25581395,59.32653061,70.27659574,80.63829787,87.56140351,87.93181818,84.04761905,83.27906977,95.77142857,110,112.1081081,89.75675676,98.03125,107.3214286,119.4545455,88.57142857
0,0,0,0,0,0,23.69565217,37.80769231,48.7755102,62.72093023,74.27906977,86.69767442,89.95454545,89.8372093,91.86111111,89.925,99.7173913,112.9459459,107.9210526,95.80555556,94.23076923,97.15384615,96,71.6
0,0,0,0,0,0,20.31034483,36.80851064,41.47368421,53.78846154,61.55555556,72.98113208,76.61904762,78.82222222,76.07894737,76.07317073,88.68181818,101.375,94.96428571,83.40625,86.4375,90,75.33333333,42.66666667
0,0,0,0,0,0,22.88,35.54545455,39.65,51.69047619,63.60465116,75.0952381,82.95348837,78.7804878,81.14634146,90.55263158,95.76744186,110.0789474,99.68965517,88.51851852,80.42105263,75.16666667,0,0
0,0,0,0,0,0,0,0,22.1875,48.02380952,68.925,70.34146341,68.94736842,68.73170732,78.26190476,79.16666667,82.52631579,85.91176471,91.03125,86.2,78.16666667,81.75,0,0
0,0,0,0,0,0,0,0,23.26666667,38.60526316,50.88888889,61.75,61.92307692,67.3,69.25,81.05263158,79.1875,72.4137931,80.44444444,94.94117647,80.71428571,72.5,84,28
0,0,0,0,0,0,17.37037037,26.44736842,24.07317073,27.70588235,27.82857143,37.10526316,46.10526316,48.175,41.32432432,48.31578947,68.13888889,84.30952381,97.51282051,78.17241379,74.59090909,54.69230769,0,0
0,0,0,0,0,0,14.53333333,24.76190476,26.22,28.66666667,28.83673469,36.17647059,42.91836735,45,41.27083333,49.55102041,67.69387755,87,90.07407407,77.02564103,70.70967742,59.05,0,0
0,0,0,0,0,0,15,24.42222222,26.96153846,28.56363636,29.54901961,35.01923077,41.65957447,46.94117647,41.44262295,46.56862745,60.1147541,82.9787234,83.35555556,77.06060606,70.35714286,60,0,0
0,0,0,0,0,0,12.58064516,21.86792453,23.03703704,26,28.47916667,32.95744681,41.12727273,40.45454545,36.11363636,40.35416667,51.48076923,70.96,75.76470588,64.11428571,63,57.77777778,0,0
0,0,0,0,0,0,12.29166667,22.38181818,22.20689655,25.05769231,27.82692308,32.41860465,37.68888889,37.91666667,37.19607843,46.78846154,55.2745098,69.76470588,67.52941176,63.125,0,0,0,0
0,0,0,0,0,0,0,0,0,21.28571429,31.07692308,36.17647059,38.4,38.6097561,42.85185185,54.22222222,68.19230769,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,17.66666667,28.17307692,31.16,32.72,37.77083333,43.01886792,55.52272727,69.27272727,0,0,0,0,0,0,0
0,0,0,0,0,0,16.56,22.48,24.02564103,26.62790698,28.13636364,31.79069767,38.5,41.76190476,41.19230769,48.60869565,63.82222222,83.45454545,88.59574468,80.29268293,71.96428571,64.52380952,0,0
0,0,0,0,0,0,12.81481481,20.09302326,25.34090909,26.93617021,26.06818182,31.05,37.5952381,39.9375,37.6,46.47169811,61.04651163,80.46153846,81.73913043,71.60465116,67.44827586,57.92857143,0,0
0,0,0,0,0,0,14.2173913,23.62222222,26.39130435,26.65909091,27.94117647,32.16,37.23913043,38.28888889,38.26190476,40.92857143,55.37777778,75.41176471,83.86538462,78.23076923,70.55172414,62.76470588,0,0
0,0,0,0,0,0,12.5,19.13043478,23.79166667,25.13207547,24.42857143,28.76923077,35.11764706,38.52173913,37.34,42.55319149,54.80392157,71.29787234,73.16071429,66,60.24137931,56.81818182,0,0
0,0,0,0,0,0,14.23076923,22.28888889,26.57446809,25.13953488,25,33,37.58536585,36.12,38.10909091,42.95744681,54.91666667,67.14,68.04255319,61.48,0,0,0,0
0,0,0,0,0,0,0,0,0,19.32142857,30.93478261,34.12,35.92307692,36.40740741,40.34090909,47.78181818,57.40909091,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,19.32142857,25.82608696,28.34782609,31.38636364,34.06382979,39.68181818,51.67391304,57.1,0,0,0,0,0,0,0
0,0,0,0,0,0,15.2,20.95238095,23.26666667,24.19148936,25.84615385,28.63157895,33.89361702,35.4,35.6,38.5,59.48717949,81.81818182,87.18421053,70.46666667,68,63.94444444,0,0
0,0,0,0,0,0,12.24,19.72340426,22.41509434,23.13636364,24.57407407,26.97777778,31.7826087,34.25,34.19148936,39.05263158,55.69767442,81.13333333,82.21153846,69.15625,66.375,51.31578947,0,0
0,0,0,0,0,0,12.91304348,17.89189189,23.38888889,24.83333333,23.51020408,25.78947368,31.63043478,33.12765957,32.73809524,39.07843137,52.93023256,71.52,80.76190476,68.90322581,66.26086957,57.875,0,0
0,0,0,0,0,0,10.69565217,18.58139535,22.71428571,23.06122449,22.27027027,25.10204082,32.31914894,32.95454545,33.225,35.07142857,48.2,68.53658537,71.64705882,61.91428571,56.61904762,50.14285714,0,0
0,0,0,0,0,0,11.3,19.54347826,22.16666667,23.28571429,24.57777778,25.64102564,29.97368421,33.5,36.46341463,39,48.9,64.36111111,66.56097561,58.58823529,0,0,0,0
0,0,0,0,0,0,0,0,0,17.70833333,29.90243902,32.34883721,34.12765957,34.5625,34.23333333,48.69230769,54.31818182,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,17.52,23.97959184,28.78571429,29.36842105,30.05405405,36.41666667,48.625,51.65217391,0,0,0,0,0,0,0
0,0,0,0,0,0,10.76470588,17.41935484,20.27586207,21.09375,23.64705882,28.03703704,33.55555556,30.18518519,35.2,38.07142857,47.13333333,65.95833333,71.90322581,67.36363636,60.05555556,46.07692308,0,0
0,0,0,0,0,0,9.526315789,17.11428571,20.64516129,21.06451613,25.16129032,28.80555556,31.9,32.18918919,34.27659574,41.45714286,51.75,70.92682927,69.88372093,61.56756757,55.55555556,52.4,0,0
